,ID,Name,Rating,Rating_score,Rating_bin,Cluster,Predict_bin
71617,5122,"The Drawing of the Three (The Dark Tower, #2)",liked it,3,0,3,0.0
146065,5122,The Sailor Who Fell from Grace with the Sea,really liked it,4,1,3,1.0
14024,5122,"The Lord of the Rings (The Lord of the Rings, #1-3)",really liked it,4,1,3,0.0
137175,5122,"Fool's Errand (Tawny Man, #1)",liked it,3,0,3,0.0
28906,5122,"The Da Vinci Code (Robert Langdon, #2)",did not like it,1,0,3,0.0
58570,5122,Skinny Legs and All,it was amazing,5,1,3,1.0
35700,5122,Flowers for Algernon,did not like it,1,0,3,0.0
13461,5122,"A Feast for Crows (A Song of Ice and Fire, #4)",it was amazing,5,1,3,0.0
70800,5122,"Assassin's Apprentice (Farseer Trilogy, #1)",liked it,3,0,0,0.0
69916,5122,"Wolves of the Calla (The Dark Tower, #5)",liked it,3,0,0,0.0
98200,5122,House of Leaves,really liked it,4,1,0,0.0
122235,5122,Diary,it was ok,2,0,0,0.0
7622,5122,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",it was amazing,5,1,0,0.0
54732,5122,Love in the Time of Cholera,it was amazing,5,1,1,0.0
31831,5122,Me Talk Pretty One Day,really liked it,4,1,1,0.0
158889,5122,"The Warrior Prophet (The Prince of Nothing, #2)",it was amazing,5,1,1,0.0
49144,5182,Fast Food Nation: The Dark Side of the All-American Meal,it was amazing,5,1,3,0.0
3077,5182,"The Golden Compass (His Dark Materials, #1)",really liked it,4,1,3,1.0
30444,5182,The Wind-Up Bird Chronicle,really liked it,4,1,3,0.0
52590,5182,Brave New World,really liked it,4,1,3,0.0
51745,5182,Animal Farm,liked it,3,0,3,1.0
110949,5182,"Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market",really liked it,4,1,2,0.0
165374,5182,Lunch Lessons: Changing the Way We Feed Our Children,it was amazing,5,1,2,0.0
17674,5200,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",it was amazing,5,1,0,1.0
71815,5200,"The Dark Tower (The Dark Tower, #7)",it was amazing,5,1,0,1.0
165438,5200,Tick Tock,really liked it,4,1,0,1.0
47763,5200,The Shining,really liked it,4,1,0,1.0
107578,5200,The Eyes of the Dragon,it was amazing,5,1,3,1.0
71619,5200,"The Drawing of the Three (The Dark Tower, #2)",it was amazing,5,1,3,1.0
96412,5200,The Green Mile,it was amazing,5,1,3,1.0
139053,5200,Good Omens,it was amazing,5,1,3,1.0
4461,5200,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",really liked it,4,1,3,1.0
71484,5200,"The Waste Lands (The Dark Tower, #3)",it was amazing,5,1,3,1.0
165777,5244,"The Romantic Movement: Sex, Shopping, and the Novel",it was amazing,5,1,3,1.0
48686,5244,"The Eyre Affair (Thursday Next, #1)",liked it,3,0,3,0.0
37636,5244,Lipstick Jungle,liked it,3,0,3,1.0
34454,5244,The Metamorphosis,really liked it,4,1,3,1.0
32577,5244,Memoirs of a Geisha,really liked it,4,1,3,1.0
102606,5244,Remainder,liked it,3,0,3,1.0
57732,5244,Founding Brothers: The Revolutionary Generation,it was amazing,5,1,3,1.0
33871,5244,The Curious Incident of the Dog in the Night-Time,really liked it,4,1,3,1.0
106539,5244,Sophie's World,it was amazing,5,1,3,1.0
16938,5244,The Kite Runner,liked it,3,0,3,1.0
81323,5244,Enduring Love,liked it,3,0,3,1.0
28918,5244,"The Da Vinci Code (Robert Langdon, #2)",it was amazing,5,1,3,1.0
128016,5244,You Are Not a Stranger Here,really liked it,4,1,3,1.0
31125,5244,"Eat, Pray, Love",liked it,3,0,1,0.0
127759,5244,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany",really liked it,4,1,1,0.0
67479,5244,Breakfast of Champions,liked it,3,0,1,0.0
31842,5244,Me Talk Pretty One Day,it was amazing,5,1,1,1.0
64415,5244,The Stranger,really liked it,4,1,1,0.0
43349,5244,The Girls' Guide to Hunting and Fishing,liked it,3,0,1,1.0
9801,5244,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",really liked it,4,1,1,1.0
95586,5244,The Feast of Love,liked it,3,0,0,0.0
129748,5244,"I Love You, Beth Cooper",really liked it,4,1,0,0.0
7634,5269,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",it was amazing,5,1,0,0.0
124918,5269,Illusions: The Adventures of a Reluctant Messiah,did not like it,1,0,3,0.0
19814,5322,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",it was ok,2,0,0,0.0
50884,5322,Tuesdays with Morrie,it was amazing,5,1,0,0.0
23125,5322,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",did not like it,1,0,0,0.0
13157,5322,A Midsummer Night's Dream,it was ok,2,0,0,0.0
59433,5322,The Lovely Bones,it was ok,2,0,0,0.0
114177,5322,"Cards on the Table (Hercule Poirot, #15)",liked it,3,0,0,0.0
107959,5322,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",it was ok,2,0,0,0.0
165867,5322,Ben Hur: A Tale of the Christ,liked it,3,0,0,0.0
26143,5322,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",liked it,3,0,0,0.0
109999,5322,Uncle Tom's Cabin,liked it,3,0,3,0.0
137817,5322,The Fifth Mountain,did not like it,1,0,3,0.0
29506,5322,Jane Eyre,it was amazing,5,1,3,0.0
25704,5322,The Secret Garden,liked it,3,0,3,0.0
51752,5322,Animal Farm,liked it,3,0,3,0.0
24144,5322,The Alchemist,liked it,3,0,3,0.0
15165,5322,"The Two Towers (The Lord of the Rings, #2)",it was ok,2,0,3,0.0
156430,5322,Alice's Adventures in Wonderland and Through the Looking-Glass,liked it,3,0,3,0.0
53998,5322,Girl with a Pearl Earring,it was ok,2,0,3,0.0
106540,5322,Sophie's World,liked it,3,0,3,0.0
14031,5322,"The Lord of the Rings (The Lord of the Rings, #1-3)",it was ok,2,0,3,0.0
36732,5322,The Thorn Birds,did not like it,1,0,3,0.0
55591,5322,The Old Man and the Sea,liked it,3,0,3,0.0
83878,5322,Nicholas Nickleby,it was ok,2,0,3,0.0
165862,5322,The Ugly Little Boy,liked it,3,0,3,0.0
14737,5341,1984,liked it,3,0,1,0.0
128436,5341,Mother,liked it,3,0,1,0.0
77006,5341,The Lover,it was amazing,5,1,1,0.0
25557,5341,The Count of Monte Cristo,liked it,3,0,1,0.0
40496,5341,Daddy Long Legs,liked it,3,0,1,1.0
41919,5341,The Picture of Dorian Gray,it was ok,2,0,1,1.0
107355,5341,The Cherry Orchard,it was amazing,5,1,3,1.0
63101,5341,The Brothers Karamazov,liked it,3,0,3,1.0
110302,5341,Fear and Trembling,liked it,3,0,3,1.0
98597,5341,"20,000 Leagues Under the Sea",liked it,3,0,3,0.0
55372,5341,Waiting for Godot,liked it,3,0,3,0.0
95186,5341,Who's Afraid of Virginia Woolf?,really liked it,4,1,0,0.0
109338,5341,The Ugly Duckling,it was amazing,5,1,0,0.0
31425,5341,Gone with the Wind,liked it,3,0,0,0.0
138917,5341,Laughter in the Dark,liked it,3,0,0,0.0
22582,5341,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",really liked it,4,1,0,0.0
149116,5341,Summer Rain,liked it,3,0,0,0.0
2215,5341,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",really liked it,4,1,0,0.0
17681,5341,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",really liked it,4,1,0,0.0
144536,5341,Pinocchio,really liked it,4,1,0,0.0
75726,5366,The Zahir,it was amazing,5,1,3,1.0
36965,5366,Gulliver's Travels,really liked it,4,1,3,1.0
137818,5366,The Fifth Mountain,really liked it,4,1,3,1.0
144587,5366,"Tintin and the Picaros (Tintin, #23)",liked it,3,0,1,1.0
55593,5377,The Old Man and the Sea,really liked it,4,1,3,0.0
136429,5391,The Clown,really liked it,4,1,3,0.0
110549,5391,Ignorance,really liked it,4,1,3,0.0
24149,5391,The Alchemist,did not like it,1,0,3,1.0
95032,5391,A Room of One's Own,it was amazing,5,1,3,0.0
152899,5391,The Pool of Fire,it was ok,2,0,3,1.0
34456,5391,The Metamorphosis,really liked it,4,1,3,0.0
55373,5391,Waiting for Godot,liked it,3,0,3,0.0
25193,5391,Of Mice and Men,really liked it,4,1,3,0.0
55140,5391,Blindness,liked it,3,0,1,0.0
113647,5391,Slowness,really liked it,4,1,1,0.0
22591,5401,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",really liked it,4,1,0,1.0
7646,5401,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",really liked it,4,1,0,1.0
2225,5402,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",it was ok,2,0,0,1.0
26150,5402,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",it was ok,2,0,0,1.0
136318,5402,Birds Without Wings,it was amazing,5,1,3,0.0
64058,5432,High Fidelity,liked it,3,0,0,0.0
85665,5432,A Long Way Down,liked it,3,0,0,0.0
2226,5432,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",really liked it,4,1,0,1.0
102018,5432,Another Roadside Attraction,liked it,3,0,0,0.0
4484,5445,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",really liked it,4,1,3,1.0
144314,5452,"Centaur Aisle (Xanth, #4)",it was amazing,5,1,0,1.0
37782,5452,The Virgin Suicides,it was amazing,5,1,0,1.0
137253,5452,"The Riven Kingdom (Godspeaker Trilogy, #2)",really liked it,4,1,0,1.0
153974,5452,Firefly,it was amazing,5,1,0,1.0
26151,5452,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",really liked it,4,1,0,1.0
144333,5452,"The Source of Magic (Xanth, #2)",it was amazing,5,1,0,1.0
117910,5452,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",liked it,3,0,0,1.0
85592,5452,"Dead to the World (Sookie Stackhouse, #4)",really liked it,4,1,0,1.0
17695,5452,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",it was amazing,5,1,0,1.0
85729,5452,"Dead as a Doornail (Sookie Stackhouse, #5)",really liked it,4,1,0,1.0
80170,5452,"Breaking Dawn (Twilight, #4)",really liked it,4,1,0,1.0
64663,5452,The Princess Bride,it was amazing,5,1,0,1.0
80371,5452,"Eclipse (Twilight, #3)",really liked it,4,1,0,1.0
48310,5452,The Road,liked it,3,0,0,1.0
85379,5452,"Club Dead (Sookie Stackhouse, #3)",really liked it,4,1,0,1.0
22595,5452,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",it was amazing,5,1,0,1.0
77894,5452,Batman: The Dark Knight Returns,it was amazing,5,1,3,1.0
141487,5452,The Thief of Always,it was amazing,5,1,3,1.0
85131,5452,"Definitely Dead (Sookie Stackhouse, #6)",liked it,3,0,3,1.0
145059,5457,Lady Windermere's Fan,it was ok,2,0,3,1.0
62610,5457,Franny and Zooey,liked it,3,0,3,1.0
56181,5457,Snow,really liked it,4,1,3,1.0
17696,5457,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",really liked it,4,1,0,1.0
43913,5457,Nine Stories,really liked it,4,1,0,0.0
26152,5457,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",really liked it,4,1,0,1.0
2229,5457,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",it was amazing,5,1,0,1.0
45372,5473,To the Lighthouse,it was ok,2,0,3,0.0
43005,5473,Reading Lolita in Tehran: A Memoir in Books,did not like it,1,0,3,0.0
166125,5473,Love Is...,it was ok,2,0,3,0.0
38383,5473,Madame Bovary,really liked it,4,1,3,0.0
49915,5473,Crime and Punishment,really liked it,4,1,3,0.0
134796,5473,An Enemy of the People,it was ok,2,0,3,0.0
36134,5473,Lolita,it was amazing,5,1,3,0.0
95033,5473,A Room of One's Own,liked it,3,0,3,0.0
146115,5473,Cat on a Hot Tin Roof,liked it,3,0,3,0.0
29510,5473,Jane Eyre,liked it,3,0,3,0.0
15504,5473,Great Expectations,liked it,3,0,3,0.0
38810,5473,The Epic of Gilgamesh,liked it,3,0,3,0.0
119789,5473,Solaris,it was amazing,5,1,3,0.0
5413,5473,The Godfather,liked it,3,0,3,0.0
55812,5473,The Quiet American,it was ok,2,0,3,0.0
109586,5473,Prometheus Bound,really liked it,4,1,3,0.0
18769,5473,One Hundred Years of Solitude,it was amazing,5,1,3,0.0
64208,5473,Don Quixote,it was amazing,5,1,3,0.0
33434,5473,Paradise Lost,really liked it,4,1,1,0.0
44469,5473,Dubliners,it was amazing,5,1,1,1.0
21173,5473,The Sun Also Rises,really liked it,4,1,1,1.0
68681,5473,The Pearl,liked it,3,0,1,0.0
148646,5473,Sunset Boulevard,liked it,3,0,1,0.0
95225,5473,The Lottery and Other Stories,liked it,3,0,1,1.0
9401,5473,James and the Giant Peach,it was amazing,5,1,1,0.0
130929,5473,Romeo And Juliet,it was amazing,5,1,1,1.0
129313,5473,The Emperor's New Clothes,really liked it,4,1,1,1.0
60181,5473,Emma,liked it,3,0,1,1.0
10799,5473,The Catcher in the Rye,it was amazing,5,1,1,1.0
52907,5473,Ulysses,really liked it,4,1,1,1.0
38629,5473,Hamlet,it was amazing,5,1,1,0.0
36635,5473,Alice in Wonderland,it was ok,2,0,1,0.0
135239,5473,Million Dollar Baby: Stories from the Corner,liked it,3,0,1,1.0
40405,5473,The Prophet,really liked it,4,1,1,1.0
146961,5473,The Hunchback of Notre Dame,liked it,3,0,1,0.0
152900,5495,The Pool of Fire,it was amazing,5,1,3,1.0
146855,5495,"The Pool of Fire (The Tripods, #3)",it was amazing,5,1,3,1.0
143595,5495,The Guardians,it was amazing,5,1,3,1.0
146848,5495,When the Tripods Came,it was amazing,5,1,0,1.0
75230,5495,Harry Potter and the Philosopher's Stone,it was amazing,5,1,0,1.0
22600,5495,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",it was amazing,5,1,0,1.0
26156,5495,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",it was amazing,5,1,0,1.0
94903,5692,Jonathan Livingston Seagull,it was amazing,5,1,3,0.0
142211,5692,The Christmas Mystery,it was amazing,5,1,3,1.0
126073,5692,Dead Poets Society,it was amazing,5,1,3,1.0
45601,5692,Anna Karenina,it was ok,2,0,3,1.0
4927,5692,The Giving Tree,really liked it,4,1,3,1.0
142240,5692,The Solitaire Mystery,it was amazing,5,1,3,1.0
24164,5692,The Alchemist,liked it,3,0,3,1.0
136540,5692,"Lafcadio, the Lion Who Shot Back",it was amazing,5,1,0,1.0
23140,5692,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",really liked it,4,1,0,1.0
146867,5692,101 Ways to Bug Your Parents,liked it,3,0,0,1.0
40502,5692,Daddy Long Legs,liked it,3,0,1,0.0
166596,5692,The Catcher In The Rye,it was amazing,5,1,1,0.0
17709,5694,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",it was amazing,5,1,0,1.0
26164,5694,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",really liked it,4,1,0,1.0
166598,5694,"Gun Shy (Gun, #1)",it was ok,2,0,0,0.0
23141,5694,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",it was amazing,5,1,0,0.0
116439,5694,"Dragonflight (Dragonriders of Pern, #1)",it was amazing,5,1,0,0.0
146673,5694,Affinity,really liked it,4,1,0,0.0
58320,5694,Brokeback Mountain,really liked it,4,1,3,0.0
52603,5694,Brave New World,really liked it,4,1,3,0.0
35087,5700,East of Eden,it was amazing,5,1,3,0.0
32592,5700,Memoirs of a Geisha,it was amazing,5,1,3,0.0
30891,5700,The Adventures of Tom Sawyer,really liked it,4,1,3,0.0
122551,5700,The Lost Boy,liked it,3,0,3,0.0
89085,5700,Washington Square,it was amazing,5,1,3,1.0
14762,5700,1984,it was amazing,5,1,1,1.0
37514,5700,Macbeth,it was ok,2,0,1,0.0
74320,5808,Snow Flower and the Secret Fan,really liked it,4,1,3,0.0
36144,5808,Lolita,really liked it,4,1,3,0.0
32600,5808,Memoirs of a Geisha,really liked it,4,1,3,1.0
52607,5808,Brave New World,really liked it,4,1,3,1.0
33051,5808,Candide,really liked it,4,1,3,0.0
4502,5808,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",it was amazing,5,1,3,0.0
11936,5808,The Great Gatsby,really liked it,4,1,3,0.0
51790,5808,Animal Farm,really liked it,4,1,3,0.0
21985,5808,"A Time to Kill (Jake Brigance, #1)",really liked it,4,1,0,0.0
3711,5808,To Kill a Mockingbird,it was amazing,5,1,0,0.0
106794,5808,The Runaway Jury,really liked it,4,1,0,0.0
23146,5808,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",it was amazing,5,1,0,0.0
82815,5808,The Street Lawyer,it was ok,2,0,0,0.0
83084,5808,The Client,really liked it,4,1,0,0.0
26167,5808,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",it was amazing,5,1,0,1.0
4509,5963,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",it was amazing,5,1,3,0.0
32609,5963,Memoirs of a Geisha,liked it,3,0,3,0.0
166989,5963,Classics: Pride And Prejudice/Mansfield Park/Persuasion Vol. 1,liked it,3,0,3,0.0
11945,5963,The Great Gatsby,really liked it,4,1,3,1.0
24489,5963,Cloud Atlas,really liked it,4,1,3,1.0
16973,5963,The Kite Runner,really liked it,4,1,3,1.0
2253,5963,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",it was amazing,5,1,0,1.0
3722,5963,To Kill a Mockingbird,really liked it,4,1,0,1.0
150514,5963,Let the Northern Lights Erase Your Name,liked it,3,0,0,1.0
17721,5963,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",it was amazing,5,1,0,1.0
18322,5965,The Little Prince,really liked it,4,1,3,0.0
29526,5965,Jane Eyre,it was amazing,5,1,3,0.0
21664,5983,Blink: The Power of Thinking Without Thinking,really liked it,4,1,3,1.0
18324,5983,The Little Prince,it was amazing,5,1,3,1.0
167034,5983,Be My Knife,liked it,3,0,3,1.0
2685,5983,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,liked it,3,0,3,1.0
51273,5983,The White Tiger,it was amazing,5,1,3,1.0
0,,,,,,,1.0
1,,,,,,,1.0
2,,,,,,,1.0
3,,,,,,,1.0
4,,,,,,,1.0
100049,6857,"The Notebook (The Notebook, #1)",liked it,3,0,0,1.0
39934,6857,"Twilight (Twilight, #1)",it was amazing,5,1,0,0.0
104860,6857,Bleachers,it was amazing,5,1,0,1.0
120573,6857,"13 Little Blue Envelopes (Little Blue Envelope, #1)",it was amazing,5,1,0,1.0
110644,6857,Looking for Alaska,it was amazing,5,1,0,1.0
27255,6857,The Firm,it was amazing,5,1,0,1.0
167550,6857,"ttyl (Internet Girls, #1)",did not like it,1,0,0,0.0
17735,6857,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",it was amazing,5,1,0,1.0
160071,6857,"You're the One That I Want (Gossip Girl, #6)",did not like it,1,0,0,1.0
83087,6857,The Client,really liked it,4,1,0,0.0
47349,6857,"The Giver (The Giver, #1)",it was amazing,5,1,0,1.0
103734,6857,"The Mysterious Affair at Styles (Hercule Poirot, #1)",it was amazing,5,1,0,1.0
114621,6857,"Murder at the Vicarage (Miss Marple, #1)",it was amazing,5,1,0,1.0
80390,6857,"Eclipse (Twilight, #3)",it was amazing,5,1,0,1.0
26184,6857,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",it was amazing,5,1,0,1.0
71154,6857,Mother Night,it was amazing,5,1,3,1.0
49649,6857,Water for Elephants,really liked it,4,1,3,0.0
4529,6857,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",it was amazing,5,1,3,0.0
71818,6868,"The Dark Tower (The Dark Tower, #7)",it was amazing,5,1,0,1.0
47778,6868,The Shining,it was amazing,5,1,0,1.0
7690,6868,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",really liked it,4,1,0,1.0
78064,6868,'Salem's Lot,really liked it,4,1,0,1.0
22639,6868,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",really liked it,4,1,0,1.0
4530,6868,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",liked it,3,0,3,0.0
71623,6868,"The Drawing of the Three (The Dark Tower, #2)",it was amazing,5,1,3,0.0
28990,6876,"The Da Vinci Code (Robert Langdon, #2)",really liked it,4,1,3,1.0
74568,6876,The Five People You Meet in Heaven,it was amazing,5,1,0,0.0
3742,6876,To Kill a Mockingbird,it was amazing,5,1,0,0.0
10856,6876,The Catcher in the Rye,it was ok,2,0,1,0.0
16189,6876,The Adventures of Huckleberry Finn,really liked it,4,1,1,0.0
160074,6877,"I Like It Like That (Gossip Girl, #5)",it was amazing,5,1,0,1.0
137578,6877,"Sloppy Firsts (Jessica Darling, #1)",really liked it,4,1,0,1.0
157164,6877,Romeo & Juliet,really liked it,4,1,3,0.0
119759,7099,God Is Dead,really liked it,4,1,3,1.0
52633,7099,Brave New World,liked it,3,0,3,1.0
97436,7099,The Neverending Story,it was amazing,5,1,3,1.0
67218,7099,The Things They Carried,really liked it,4,1,3,1.0
77813,7099,White Noise,it was amazing,5,1,3,1.0
54358,7099,Song of Solomon,liked it,3,0,3,1.0
46516,7099,Middlesex,it was amazing,5,1,3,1.0
63744,7099,Everything Is Illuminated,it was amazing,5,1,3,1.0
55618,7099,The Old Man and the Sea,really liked it,4,1,3,1.0
84108,7099,Midnight in the Garden of Good and Evil,really liked it,4,1,3,1.0
33304,7099,The Joy Luck Club,really liked it,4,1,3,1.0
129722,7099,"A Lion Among Men (The Wicked Years, #3)",really liked it,4,1,3,1.0
73896,7099,Beloved,really liked it,4,1,3,1.0
23663,7099,Life of Pi,really liked it,4,1,0,0.0
167700,7099,End Over End,really liked it,4,1,0,0.0
34946,7099,The Runaway Bunny,liked it,3,0,0,1.0
39670,7099,Tuck Everlasting,it was amazing,5,1,0,1.0
88824,7099,"Along Came a Spider (Alex Cross, #1)",liked it,3,0,0,0.0
36460,7099,One Flew Over the Cuckoo's Nest,really liked it,4,1,0,1.0
35590,7099,Goodnight Moon,liked it,3,0,0,1.0
151487,7099,"Dearly Devoted Dexter (Dexter, #2)",really liked it,4,1,0,0.0
6940,7099,Where the Sidewalk Ends,really liked it,4,1,0,1.0
17743,7099,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",really liked it,4,1,0,0.0
64068,7099,High Fidelity,really liked it,4,1,0,1.0
